time|Minutes|VehicleID|DirectionText|RouteID
2014-03-11 22:07:34.269000|13|7230|South to Federal Triangle|64
2014-03-11 22:07:34.269000|37|7204|South to Federal Triangle|64
2014-03-11 22:07:44.468000|13|7230|South to Federal Triangle|64
2014-03-11 22:07:44.468000|36|7204|South to Federal Triangle|64
2014-03-11 22:07:54.737000|13|7230|South to Federal Triangle|64
2014-03-11 22:07:54.737000|36|7204|South to Federal Triangle|64
2014-03-11 22:08:05.203000|13|7230|South to Federal Triangle|64
2014-03-11 22:08:05.203000|36|7204|South to Federal Triangle|64
2014-03-11 22:08:15.440000|13|7230|South to Federal Triangle|64
2014-03-11 22:08:15.440000|36|7204|South to Federal Triangle|64
2014-03-11 22:08:25.872000|13|7230|South to Federal Triangle|64
2014-03-11 22:08:25.872000|36|7204|South to Federal Triangle|64
2014-03-11 22:08:36.121000|11|7230|South to Federal Triangle|64
2014-03-11 22:08:36.121000|34|7204|South to Federal Triangle|64
2014-03-11 22:08:46.328000|12|7230|South to Federal Triangle|64
2014-03-11 22:08:46.328000|35|7204|South to Federal Triangle|64
2014-03-11 22:08:56.613000|11|7230|South to Federal Triangle|64
2014-03-11 22:08:56.613000|34|7204|South to Federal Triangle|64
2014-03-11 22:09:06.875000|12|7230|South to Federal Triangle|64
2014-03-11 22:09:06.875000|35|7204|South to Federal Triangle|64
2014-03-11 22:09:17.122000|12|7230|South to Federal Triangle|64
2014-03-11 22:09:17.122000|35|7204|South to Federal Triangle|64
2014-03-11 22:09:27.311000|12|7230|South to Federal Triangle|64
2014-03-11 22:09:27.311000|35|7204|South to Federal Triangle|64
2014-03-11 22:09:37.596000|10|7230|South to Federal Triangle|64
2014-03-11 22:09:37.596000|33|7204|South to Federal Triangle|64
2014-03-11 22:09:48.005000|10|7230|South to Federal Triangle|64
2014-03-11 22:09:48.005000|33|7204|South to Federal Triangle|64
2014-03-11 22:09:58.254000|11|7230|South to Federal Triangle|64
2014-03-11 22:09:58.254000|34|7204|South to Federal Triangle|64
2014-03-11 22:10:08.531000|10|7230|South to Federal Triangle|64
2014-03-11 22:10:08.531000|33|7204|South to Federal Triangle|64
2014-03-11 22:10:18.869000|10|7230|South to Federal Triangle|64
2014-03-11 22:10:18.869000|33|7204|South to Federal Triangle|64
2014-03-11 22:10:29.452000|10|7230|South to Federal Triangle|64
2014-03-11 22:10:29.452000|32|7204|South to Federal Triangle|64
2014-03-11 22:10:39.641000|9|7230|South to Federal Triangle|64
2014-03-11 22:10:39.641000|32|7204|South to Federal Triangle|64
2014-03-11 22:10:49.951000|10|7230|South to Federal Triangle|64
2014-03-11 22:10:49.951000|33|7204|South to Federal Triangle|64
2014-03-11 22:11:00.319000|10|7230|South to Federal Triangle|64
2014-03-11 22:11:00.319000|33|7204|South to Federal Triangle|64
2014-03-11 22:11:10.642000|9|7230|South to Federal Triangle|64
2014-03-11 22:11:10.642000|32|7204|South to Federal Triangle|64
2014-03-11 22:11:20.857000|9|7230|South to Federal Triangle|64
2014-03-11 22:11:20.857000|32|7204|South to Federal Triangle|64
2014-03-11 22:11:31.086000|10|7230|South to Federal Triangle|64
2014-03-11 22:11:31.086000|33|7204|South to Federal Triangle|64
2014-03-11 22:11:41.335000|10|7230|South to Federal Triangle|64
2014-03-11 22:11:41.335000|32|7204|South to Federal Triangle|64
2014-03-11 22:11:51.601000|9|7230|South to Federal Triangle|64
2014-03-11 22:11:51.601000|31|7204|South to Federal Triangle|64
2014-03-11 22:12:04.830000|9|7230|South to Federal Triangle|64
2014-03-11 22:12:04.830000|31|7204|South to Federal Triangle|64
2014-03-11 22:12:15.064000|9|7230|South to Federal Triangle|64
2014-03-11 22:12:15.064000|31|7204|South to Federal Triangle|64
2014-03-11 22:12:25.298000|9|7230|South to Federal Triangle|64
2014-03-11 22:12:25.298000|30|7204|South to Federal Triangle|64
2014-03-11 22:12:35.486000|8|7230|South to Federal Triangle|64
2014-03-11 22:12:35.486000|30|7204|South to Federal Triangle|64
2014-03-11 22:12:45.686000|9|7230|South to Federal Triangle|64
2014-03-11 22:12:45.686000|31|7204|South to Federal Triangle|64
2014-03-11 22:12:56.010000|9|7230|South to Federal Triangle|64
2014-03-11 22:12:56.010000|31|7204|South to Federal Triangle|64
2014-03-11 22:13:06.338000|9|7230|South to Federal Triangle|64
2014-03-11 22:13:06.338000|31|7204|South to Federal Triangle|64
2014-03-11 22:13:16.627000|9|7230|South to Federal Triangle|64
2014-03-11 22:13:16.627000|31|7204|South to Federal Triangle|64
2014-03-11 22:13:26.832000|9|7230|South to Federal Triangle|64
2014-03-11 22:13:26.832000|31|7204|South to Federal Triangle|64
2014-03-11 22:13:37.077000|7|7230|South to Federal Triangle|64
2014-03-11 22:13:37.077000|29|7204|South to Federal Triangle|64
2014-03-11 22:13:47.510000|8|7230|South to Federal Triangle|64
2014-03-11 22:13:47.510000|30|7204|South to Federal Triangle|64
2014-03-11 22:13:57.974000|8|7230|South to Federal Triangle|64
2014-03-11 22:13:57.974000|30|7204|South to Federal Triangle|64
2014-03-11 22:14:08.280000|8|7230|South to Federal Triangle|64
2014-03-11 22:14:08.280000|30|7204|South to Federal Triangle|64
2014-03-11 22:14:18.518000|8|7230|South to Federal Triangle|64
2014-03-11 22:14:18.518000|30|7204|South to Federal Triangle|64
2014-03-11 22:14:28.748000|8|7230|South to Federal Triangle|64
