time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-09-16 13:00:58.125000|53|6496|South to Federal Triangle|64|6783505
2014-09-16 13:00:58.125000|73|2138|South to Federal Triangle|64|6783506
2014-09-16 13:00:58.125000|93|2132|South to Federal Triangle|64|6783507
2014-09-16 13:01:08.355000|12|2124|South to Federal Triangle|64|6783503
2014-09-16 13:01:08.355000|32|6493|South to Federal Triangle|64|6783504
2014-09-16 13:01:08.355000|52|6496|South to Federal Triangle|64|6783505
2014-09-16 13:01:08.355000|72|2138|South to Federal Triangle|64|6783506
2014-09-16 13:01:08.355000|92|2132|South to Federal Triangle|64|6783507
2014-09-16 13:01:18.620000|12|2124|South to Federal Triangle|64|6783503
2014-09-16 13:01:18.620000|32|6493|South to Federal Triangle|64|6783504
2014-09-16 13:01:18.620000|52|6496|South to Federal Triangle|64|6783505
2014-09-16 13:01:18.620000|72|2138|South to Federal Triangle|64|6783506
2014-09-16 13:01:18.620000|92|2132|South to Federal Triangle|64|6783507
2014-09-16 13:01:28.854000|12|2124|South to Federal Triangle|64|6783503
2014-09-16 13:01:28.854000|32|6493|South to Federal Triangle|64|6783504
2014-09-16 13:01:28.854000|52|6496|South to Federal Triangle|64|6783505
2014-09-16 13:01:28.854000|72|2138|South to Federal Triangle|64|6783506
2014-09-16 13:01:28.854000|92|2132|South to Federal Triangle|64|6783507
2014-09-16 13:01:39.119000|12|2124|South to Federal Triangle|64|6783503
2014-09-16 13:01:39.119000|32|6493|South to Federal Triangle|64|6783504
2014-09-16 13:01:39.119000|52|6496|South to Federal Triangle|64|6783505
2014-09-16 13:01:39.119000|72|2138|South to Federal Triangle|64|6783506
2014-09-16 13:01:39.119000|92|2132|South to Federal Triangle|64|6783507
2014-09-16 13:01:49.368000|12|2124|South to Federal Triangle|64|6783503
2014-09-16 13:01:49.368000|32|6493|South to Federal Triangle|64|6783504
2014-09-16 13:01:49.368000|52|6496|South to Federal Triangle|64|6783505
2014-09-16 13:01:49.368000|72|2138|South to Federal Triangle|64|6783506
2014-09-16 13:01:49.368000|92|2132|South to Federal Triangle|64|6783507
2014-09-16 13:01:59.726000|12|2124|South to Federal Triangle|64|6783503
2014-09-16 13:01:59.726000|32|6493|South to Federal Triangle|64|6783504
2014-09-16 13:01:59.726000|52|6496|South to Federal Triangle|64|6783505
2014-09-16 13:01:59.726000|72|2138|South to Federal Triangle|64|6783506
2014-09-16 13:01:59.726000|92|2132|South to Federal Triangle|64|6783507
2014-09-16 13:02:09.929000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:02:09.929000|31|6493|South to Federal Triangle|64|6783504
2014-09-16 13:02:09.929000|51|6496|South to Federal Triangle|64|6783505
2014-09-16 13:02:09.929000|71|2138|South to Federal Triangle|64|6783506
2014-09-16 13:02:09.929000|91|2132|South to Federal Triangle|64|6783507
2014-09-16 13:02:20.162000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:02:20.162000|31|6493|South to Federal Triangle|64|6783504
2014-09-16 13:02:20.162000|51|6496|South to Federal Triangle|64|6783505
2014-09-16 13:02:20.162000|71|2138|South to Federal Triangle|64|6783506
2014-09-16 13:02:20.162000|91|2132|South to Federal Triangle|64|6783507
2014-09-16 13:02:30.427000|11|2124|South to Federal Triangle|64|6783503
2014-09-16 13:02:30.427000|31|6493|South to Federal Triangle|64|6783504
