time|Minutes|VehicleID|DirectionText|RouteID|TripID
2014-08-04 18:54:04.790000|45|7235|South to Federal Triangle|64|6464188
2014-08-04 18:54:04.790000|69|7231|South to Federal Triangle|64|6464189
2014-08-04 18:54:04.790000|95|6518|South to Federal Triangle|64|6464190
2014-08-04 18:54:15.256000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:54:15.256000|26|7228|South to Federal Triangle|64|6464187
2014-08-04 18:54:15.256000|45|7235|South to Federal Triangle|64|6464188
2014-08-04 18:54:15.256000|69|7231|South to Federal Triangle|64|6464189
2014-08-04 18:54:15.256000|95|6518|South to Federal Triangle|64|6464190
2014-08-04 18:54:25.504000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:54:25.504000|26|7228|South to Federal Triangle|64|6464187
2014-08-04 18:54:25.504000|45|7235|South to Federal Triangle|64|6464188
2014-08-04 18:54:25.504000|69|7231|South to Federal Triangle|64|6464189
2014-08-04 18:54:25.504000|95|6518|South to Federal Triangle|64|6464190
2014-08-04 18:54:35.847000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:54:35.847000|26|7228|South to Federal Triangle|64|6464187
2014-08-04 18:54:35.847000|45|7235|South to Federal Triangle|64|6464188
2014-08-04 18:54:35.847000|69|7231|South to Federal Triangle|64|6464189
2014-08-04 18:54:35.847000|95|6518|South to Federal Triangle|64|6464190
2014-08-04 18:54:46.290000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:54:46.290000|26|7228|South to Federal Triangle|64|6464187
2014-08-04 18:54:46.290000|45|7235|South to Federal Triangle|64|6464188
2014-08-04 18:54:46.290000|69|7231|South to Federal Triangle|64|6464189
2014-08-04 18:54:46.290000|95|6518|South to Federal Triangle|64|6464190
2014-08-04 18:54:56.729000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:54:56.729000|26|7228|South to Federal Triangle|64|6464187
2014-08-04 18:54:56.729000|45|7235|South to Federal Triangle|64|6464188
2014-08-04 18:54:56.729000|69|7231|South to Federal Triangle|64|6464189
2014-08-04 18:54:56.729000|95|6518|South to Federal Triangle|64|6464190
2014-08-04 18:55:07.102000|4|6506|South to Federal Triangle|64|6464186
2014-08-04 18:55:07.102000|25|7228|South to Federal Triangle|64|6464187
2014-08-04 18:55:07.102000|44|7235|South to Federal Triangle|64|6464188
2014-08-04 18:55:07.102000|68|7231|South to Federal Triangle|64|6464189
2014-08-04 18:55:07.102000|94|6518|South to Federal Triangle|64|6464190
2014-08-04 18:55:20.494000|5|6506|South to Federal Triangle|64|6464186
2014-08-04 18:55:20.494000|25|7228|South to Federal Triangle|64|6464187
2014-08-04 18:55:20.494000|44|7235|South to Federal Triangle|64|6464188
